455,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,x,x,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,x,o,o,x,o,x
564,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,o,x,o,x,o,o,o,x,o,o,o,x,o,o,o,o,x,o,o,o,,o,x,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,x,o,x
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,o,o,x,o,x,o,,o,x,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,x,,x
582,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,o,o,x,o,x,o,,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,x,x,o,x
583,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,o,x,x,o,o,o,o,x,o,o,o,x,o,o,o,o,o,o,x,o,,o,o,x,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,,,x,o,,,,x
584,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,x,o,o,o,o,o,x,x,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,x,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,x,o,x,o,,x
585,x,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,x,o,o,x,o,o,o,o,x,x,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,?,o,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,x,o,o,,,o,,,x,,x
586,x,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,?,o,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,x,o,o,o,o,,,x,,o,x
587,x,o,o,o,o,o,o,o,o,o,o,o,o,x,o,x,o,o,o,o,o,x,o,o,x,o,o,x,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,o,o,x,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,x,o,o,,,,,,,,x
588,x,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,x,o,o,x,o,o,o,o,o,x,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,?,,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,x,o,x
589,x,?,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,x,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,o,o,x,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,x,o,o,,,,,,,,x
581,?,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,x,o,o,x,o,o,o,o,x,x,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,,,x,,,,,x
591,x,o,x,o,o,o,o,o,o,o,o,o,o,x,o,x,o,o,o,x,o,o,x,o,o,o,o,x,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,o,x,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,x,o,x,o,o,x
595,x,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,x,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,x,o,o,,,,,,x,,x
596,x,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,o,x,x,o,o,o,o,x,o,o,o,o,o,o,o,x,,o,o,o,o,?,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,x,o,x
597,,o,o,o,o,o,o,o,o,o,?,o,?,o,o,o,o,o,o,x,o,o,x,o,o,o,o,x,x,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,o,o,,o,x,o,o,o,o,o,o,x,o,o,o,,,,,,,,,,o,o,x,o,o,o,x,o,o,,,,,,,,
598,x,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,x,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,o,x,o,o,o,o,,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,x,o,o,,,,,,,,x
599,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,o,x,x,o,o,o,x,o,o,o,o,x,o,o,o,?,o,o,o,o,,o,o,o,o,o,o,o,o,?,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,,,x,,,x,,x
600,x,o,o,o,o,o,o,o,o,o,o,o,o,x,o,x,o,o,o,x,o,o,x,o,o,o,o,x,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,o,o,o,o,o,o,x,o,o,o,,,,?,,,,,,o,o,x,o,o,o,x,o,o,o,o,o,o,o,x,o,x
601,x,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,x,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,o,o,x,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,x,o,o,o,x,o,o,o,o,x,o,x,x,o,x
602,x,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,x,o,o,x,o,o,o,o,x,x,o,o,o,x,o,o,o,o,x,o,o,o,x,o,o,o,o,,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,x,o,o,o,o,x,o,o,x,o,x
590,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,x,o,o,o,o,x,o,o,o,x,o,x,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,?,o,o,o,o,o,o,x,o,o,o,o,o,o,o,x,o,o,o,?,o,o,,,,,,,,x
592,x,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,x,o,o,x,o,o,o,o,x,x,o,o,o,x,o,o,o,o,?,o,o,o,o,o,o,o,o,,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,x,o,o,o,x,o,o,,,x,,,,,x
593,x,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,x,o,?,o,o,o,o,o,o,,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,x,o,o,,,,,,,,x
594,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,x,o,o,x,o,o,o,o,x,o,o,o,x,x,o,o,o,o,?,o,o,o,o,o,o,o,o,,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,x,x,,x,x,o,x
603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,x
616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,,,o,,o,x
607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,,,o,,o,x
610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,,,o,,o,x
611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,x
612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,,,o,,,x
615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,,,x,,o,x
617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,x
620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,,,,,o,x
621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,,,,,,x
632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,,,o,,o,x
633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,,,o,x
634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,x
636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,,,o,x
637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,x
642,?,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,x,o,o,o,o,o,o,o,o,,o,o,x,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,x
643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,,,o,,o,x
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,,,o,,o,x
649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,,,,,,,,,,,,,,,,,,,,,o,o,x,o,o,o,o,x
650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,x,,,x,,o,x
652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,?,o,o,o,o,o,o,o,o,o,o,o,o,o,,o,o,x,o,o,o,o,x,x,o,o,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,o,?,o,o,o,o,,o,o,?,o,x
653,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,o,o,x,o,o,o,,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,x,o,o,x,o,x
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,,o,o,o,,o,x,o,o,,o,o,x,x,o,o,o,o,x,o,o,,,,,,,,,,,,,,,,,,,,,,,,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,,,,,,,,
453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,,,o,,o,x
444,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,x,o,o,o,o,o,x,o,o,,,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,x
445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,x,o,o,,o,x
446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,x,o,o,,o,x
447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,,o,o,,o,x
448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,x,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,x,o,o,o,o,o,o,o,x,o,o,o,o,x,o,?,o,o,o,o,o,,,o,o,,o,,o,o,o,x,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,o,o,x,o,o,o,o,x,,o,,,x
451,x,,,,,,,,,,,,,,,o,o,o,o,o,o,o,x,o,x,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,x,o,o,o,x,o,o,,,,,,x,,x
1970,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,o,x,?,o,o,x,o,o,o,o,x,o,x,o,,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,o,x,o,o,o,o,o,o,o,x,o,o,x,o,o
